symbol,type,low,high
BPCL,FVG,298.25,299.1
BPCL,FVG,275.2,278.15
BPCL,FVG,251.8,260.25
BPCL,FVG,256.65,261.65
BPCL,FVG,243.64,249.9
BPCL,FVG,250.94,259.0
BPCL,FVG,256.93,260.0
BPCL,FVG,263.3,264.75
BPCL,FVG,266.49,271.06
BPCL,FVG,272.93,280.0
BPCL,FVG,279.1,279.6
BPCL,FVG,290.65,291.1
BPCL,FVG,301.75,302.65
BPCL,FVG,304.95,309.8
BPCL,FVG,310.6,313.5
BPCL,FVG,313.55,315.8
BPCL,FVG,318.9,319.0
BPCL,FVG,317.85,319.4
BPCL,FVG,315.9,317.0
BPCL,FVG,315.5,316.6
BPCL,FVG,323.0,327.4
BPCL,FVG,335.55,343.45
BPCL,FVG,347.7,348.7
BHARTIARTL,OB,1436.55,1475.6
BHARTIARTL,OB,1464.05,1484.9
BHARTIARTL,OB,1422.6,1454.9
BHARTIARTL,OB,1450.35,1478.4
BHARTIARTL,OB,1446.5,1484.75
BHARTIARTL,OB,1558.6,1579.0
BHARTIARTL,OB,1530.2,1555.6
BHARTIARTL,OB,1574.45,1598.9
BHARTIARTL,OB,1631.05,1654.9
BHARTIARTL,OB,1647.85,1670.95
BHARTIARTL,OB,1696.0,1722.85
BHARTIARTL,OB,1630.15,1686.7
BHARTIARTL,OB,1652.0,1679.5
BHARTIARTL,OB,1665.0,1698.95
BHARTIARTL,OB,1662.0,1708.95
BHARTIARTL,OB,1655.85,1684.75
BHARTIARTL,OB,1610.0,1667.95
BHARTIARTL,OB,1566.0,1593.9
BHARTIARTL,OB,1546.35,1572.5
BHARTIARTL,OB,1511.0,1542.05
BHARTIARTL,OB,1566.0,1604.85
BHARTIARTL,OB,1556.95,1588.5
BHARTIARTL,OB,1582.4,1630.5
BHARTIARTL,OB,1594.8,1624.65
BHARTIARTL,OB,1571.2,1588.0
BHARTIARTL,OB,1596.1,1623.0
BHARTIARTL,OB,1573.4,1622.3
BHARTIARTL,OB,1575.0,1598.8
BHARTIARTL,OB,1581.1,1613.05
BHARTIARTL,OB,1584.05,1603.0
BHARTIARTL,OB,1593.0,1613.85
BHARTIARTL,OB,1623.0,1639.0
BHARTIARTL,OB,1620.3,1656.7
BHARTIARTL,OB,1593.7,1647.2
BHARTIARTL,OB,1593.15,1626.9
BHARTIARTL,OB,1609.2,1644.0
BHARTIARTL,OB,1613.25,1667.3
BHARTIARTL,OB,1686.2,1706.65
BHARTIARTL,OB,1638.45,1673.45
BHARTIARTL,OB,1598.0,1637.55
BHARTIARTL,OB,1559.5,1648.45
BHARTIARTL,OB,1568.0,1590.5
BHARTIARTL,OB,1626.6,1654.9
BHARTIARTL,OB,1629.6,1656.9
BHARTIARTL,OB,1622.1,1655.0
BHARTIARTL,OB,1714.85,1740.0
BHARTIARTL,OB,1713.25,1746.4
BHARTIARTL,OB,1781.1,1820.0
BHARTIARTL,OB,1836.8,1888.0
BHARTIARTL,OB,1813.4,1838.9
BHARTIARTL,OB,1849.2,1873.5
BHARTIARTL,OB,1836.5,1871.1
BHARTIARTL,OB,1816.6,1883.7
BHARTIARTL,OB,1799.5,1824.9
BHARTIARTL,OB,1833.7,1857.6
BHARTIARTL,OB,1832.0,1869.5
BHARTIARTL,OB,1850.3,1875.6
BHARTIARTL,OB,1831.6,1883.0
BHARTIARTL,OB,1847.6,1879.0
BHARTIARTL,OB,1929.1,1963.0
BHARTIARTL,OB,2000.2,2023.9
BHARTIARTL,OB,2005.1,2036.5
BHARTIARTL,OB,1914.2,1959.1
BHARTIARTL,OB,1891.8,1916.0
BHARTIARTL,OB,1883.0,1911.3
BHARTIARTL,FVG,1454.0,1477.05
BHARTIARTL,FVG,1484.9,1485.0
BHARTIARTL,FVG,1454.9,1457.3
BHARTIARTL,FVG,1466.6,1479.35
BHARTIARTL,FVG,1499.9,1505.0
BHARTIARTL,FVG,1520.7,1521.65
BHARTIARTL,FVG,1526.35,1545.95
BHARTIARTL,FVG,1546.75,1574.45
BHARTIARTL,FVG,1586.0,1590.1
BHARTIARTL,FVG,1598.9,1631.05
BHARTIARTL,FVG,1711.7,1719.0
BHARTIARTL,FVG,1723.4,1746.1
BHARTIARTL,FVG,1690.25,1699.95
BHARTIARTL,FVG,1710.05,1717.1
BHARTIARTL,FVG,1542.05,1562.55
BHARTIARTL,FVG,1588.5,1617.2
BHARTIARTL,FVG,1588.0,1606.8
BHARTIARTL,FVG,1617.9,1660.15
BHARTIARTL,FVG,1613.85,1623.0
BHARTIARTL,FVG,1667.3,1678.05
BHARTIARTL,FVG,1637.55,1638.65
BHARTIARTL,FVG,1642.05,1692.0
BHARTIARTL,FVG,1709.65,1714.85
BHARTIARTL,FVG,1726.85,1781.1
BHARTIARTL,FVG,1767.0,1794.1
BHARTIARTL,FVG,1820.0,1825.7
BHARTIARTL,FVG,1826.5,1868.6
BHARTIARTL,FVG,1873.5,1885.5
BHARTIARTL,FVG,1844.6,1847.6
BHARTIARTL,FVG,1871.0,1874.0
BHARTIARTL,FVG,1879.0,1927.1
BHARTIARTL,FVG,1963.0,1966.3
BHARTIARTL,FVG,1970.0,2008.6
BHARTIARTL,FVG,1927.5,1928.8
BRITANNIA,OB,5815.0,5974.4
BRITANNIA,OB,5700.0,5839.9
BRITANNIA,OB,5650.05,5842.95
BRITANNIA,OB,5594.15,5695.2
BRITANNIA,OB,5718.1,5763.25
BRITANNIA,OB,5690.05,5775.4
BRITANNIA,OB,5870.0,5944.0
BRITANNIA,OB,5827.1,5884.8
BRITANNIA,OB,5930.05,6010.0
BRITANNIA,OB,6057.35,6148.8
BRITANNIA,OB,6060.05,6166.55
BRITANNIA,OB,6190.8,6250.0
BRITANNIA,OB,6101.55,6203.0
BRITANNIA,OB,6105.0,6235.0
BRITANNIA,OB,5900.0,6024.3
BRITANNIA,OB,5711.8,5804.0
BRITANNIA,OB,5601.6,5780.5
BRITANNIA,OB,5611.05,5759.9
BRITANNIA,OB,5584.55,5669.0
BRITANNIA,OB,5606.0,5713.7
BRITANNIA,OB,5005.0,5426.9
BRITANNIA,OB,4746.9,4885.0
BRITANNIA,OB,4874.0,4980.0
BRITANNIA,OB,4891.15,5012.55
BRITANNIA,OB,4866.2,4959.0
BRITANNIA,OB,4841.0,4973.9
BRITANNIA,OB,4783.05,4829.95
BRITANNIA,OB,4810.0,4908.95
BRITANNIA,OB,4765.15,4839.9
BRITANNIA,OB,4663.8,4735.0
BRITANNIA,OB,4738.45,4807.35
BRITANNIA,OB,4741.2,4795.0
BRITANNIA,OB,4723.1,4806.95
BRITANNIA,OB,4773.3,4873.5
BRITANNIA,OB,4850.1,4950.0
BRITANNIA,OB,4743.1,4900.0
BRITANNIA,OB,4991.0,5100.0
BRITANNIA,OB,4924.35,5058.0
BRITANNIA,OB,4854.0,4939.55
BRITANNIA,OB,4867.25,4950.75
BRITANNIA,OB,4812.35,4899.0
BRITANNIA,OB,4783.55,4850.2
BRITANNIA,OB,4553.8,4786.45
BRITANNIA,OB,4654.65,4799.9
BRITANNIA,OB,4710.05,4823.95
BRITANNIA,OB,4712.8,4838.0
BRITANNIA,OB,4673.3,4797.0
BRITANNIA,OB,4770.25,4832.8
BRITANNIA,OB,4977.85,5150.0
BRITANNIA,OB,5309.0,5432.0
BRITANNIA,OB,5384.0,5485.0
BRITANNIA,OB,5362.0,5521.0
BRITANNIA,OB,5276.5,5407.0
BRITANNIA,OB,5318.5,5395.0
BRITANNIA,OB,5462.0,5640.0
BRITANNIA,OB,5457.5,5529.5
BRITANNIA,OB,5420.0,5550.0
BRITANNIA,OB,5415.0,5495.5
BRITANNIA,OB,5452.5,5533.5
BRITANNIA,OB,5520.5,5595.0
BRITANNIA,OB,5560.0,5698.0
BRITANNIA,OB,5522.5,5609.5
BRITANNIA,OB,5748.0,5849.0
BRITANNIA,OB,5721.0,5869.5
BRITANNIA,OB,5756.5,5844.0
BRITANNIA,OB,5811.5,5922.0
BRITANNIA,OB,5717.0,5904.5
BRITANNIA,OB,5762.0,5820.0
BRITANNIA,OB,5669.0,5741.0
BRITANNIA,FVG,5695.2,5718.1
BRITANNIA,FVG,5773.8,5808.65
BRITANNIA,FVG,5775.4,5793.25
BRITANNIA,FVG,5845.0,5865.0
BRITANNIA,FVG,5884.8,5930.05
BRITANNIA,FVG,6047.05,6057.35
BRITANNIA,FVG,4871.0,4892.95
BRITANNIA,FVG,4871.9,4881.65
BRITANNIA,FVG,4975.2,5013.15
BRITANNIA,FVG,5042.95,5103.05
BRITANNIA,FVG,4581.0,4654.65
BRITANNIA,FVG,4965.0,4982.0
BRITANNIA,FVG,5072.0,5149.5
BRITANNIA,FVG,5188.1,5306.5
BRITANNIA,FVG,5532.0,5545.5
BRITANNIA,FVG,5645.5,5657.0
BRITANNIA,FVG,5589.0,5610.5
BRITANNIA,FVG,5638.0,5710.0
BRITANNIA,FVG,5734.5,5748.0
CIPLA,OB,1526.0,1564.05
CIPLA,OB,1523.7,1541.4
CIPLA,OB,1561.5,1581.2
CIPLA,OB,1555.0,1597.0
CIPLA,OB,1558.2,1579.0
CIPLA,OB,1568.45,1585.8
CIPLA,OB,1609.0,1642.3
CIPLA,OB,1642.0,1681.6
CIPLA,OB,1608.05,1631.95
CIPLA,OB,1624.3,1644.35
CIPLA,OB,1654.15,1671.85
CIPLA,OB,1609.8,1652.6
CIPLA,OB,1602.3,1652.45
CIPLA,OB,1646.3,1678.9
CIPLA,OB,1577.3,1656.4
CIPLA,OB,1568.0,1604.95
CIPLA,OB,1552.15,1578.7
CIPLA,OB,1478.8,1506.75
CIPLA,OB,1551.75,1573.45
CIPLA,OB,1558.55,1602.0
CIPLA,OB,1501.2,1525.9
CIPLA,OB,1460.85,1505.15
CIPLA,OB,1453.85,1478.1
CIPLA,OB,1490.05,1515.0
CIPLA,OB,1504.3,1548.5
CIPLA,OB,1438.6,1461.35
CIPLA,OB,1448.0,1483.0
CIPLA,OB,1469.05,1506.6
CIPLA,OB,1461.3,1487.6
CIPLA,OB,1518.7,1547.85
CIPLA,OB,1479.5,1509.25
CIPLA,OB,1436.35,1463.95
CIPLA,OB,1434.0,1449.65
CIPLA,OB,1425.0,1464.8
CIPLA,OB,1384.2,1414.9
CIPLA,OB,1410.6,1455.0
CIPLA,OB,1406.15,1439.3
CIPLA,OB,1429.3,1458.0
CIPLA,OB,1435.15,1462.3
CIPLA,OB,1438.55,1480.15
CIPLA,OB,1468.65,1502.0
CIPLA,OB,1400.0,1448.7
CIPLA,OB,1389.3,1405.0
CIPLA,OB,1451.55,1471.1
CIPLA,OB,1438.0,1459.0
CIPLA,OB,1496.5,1515.0
CIPLA,OB,1472.3,1512.35
CIPLA,OB,1434.45,1478.65
CIPLA,OB,1390.05,1495.7
CIPLA,OB,1396.05,1423.0
CIPLA,OB,1462.1,1485.9
CIPLA,OB,1505.0,1525.0
CIPLA,OB,1513.5,1566.7
CIPLA,OB,1531.0,1560.6
CIPLA,OB,1513.5,1552.5
CIPLA,OB,1495.0,1531.9
CIPLA,OB,1477.9,1508.7
CIPLA,OB,1474.6,1505.9
CIPLA,OB,1451.2,1497.8
CIPLA,OB,1460.1,1489.7
CIPLA,OB,1465.0,1486.0
CIPLA,OB,1457.1,1489.0
CIPLA,OB,1465.9,1488.0
CIPLA,OB,1497.0,1511.7
CIPLA,OB,1494.5,1537.9
CIPLA,OB,1480.2,1509.8
CIPLA,OB,1500.2,1518.3
CIPLA,OB,1500.2,1514.7
CIPLA,OB,1493.3,1525.0
CIPLA,OB,1477.1,1510.5
CIPLA,OB,1463.2,1490.9
CIPLA,OB,1476.0,1492.5
CIPLA,OB,1468.2,1485.0
CIPLA,OB,1454.5,1479.4
CIPLA,FVG,1508.7,1528.8
CIPLA,FVG,1527.95,1532.1
CIPLA,FVG,1542.35,1545.0
CIPLA,FVG,1556.9,1561.5
CIPLA,FVG,1585.8,1586.5
CIPLA,FVG,1517.15,1518.05
CIPLA,FVG,1440.0,1551.75
CIPLA,FVG,1573.45,1577.65
CIPLA,FVG,1478.1,1487.5
CIPLA,FVG,1494.95,1495.1
CIPLA,FVG,1512.75,1514.6
CIPLA,FVG,1405.0,1419.75
CIPLA,FVG,1431.9,1451.55
CIPLA,FVG,1465.7,1496.8
CIPLA,FVG,1466.0,1480.0
CIPLA,FVG,1437.6,1448.55
CIPLA,FVG,1423.0,1462.1
CIPLA,FVG,1485.9,1486.0
CIPLA,FVG,1499.0,1505.0
CIPLA,FVG,1486.4,1497.1
COALINDIA,OB,489.45,497.4
COALINDIA,OB,492.35,506.75
COALINDIA,OB,480.3,498.8
COALINDIA,OB,481.3,509.15
COALINDIA,OB,508.1,516.45
COALINDIA,OB,506.8,516.5
COALINDIA,OB,461.05,471.15
COALINDIA,OB,464.85,476.0
COALINDIA,OB,472.1,480.15
COALINDIA,OB,459.35,474.15
COALINDIA,OB,484.15,489.0
COALINDIA,OB,488.15,497.65
COALINDIA,OB,458.45,482.75
COALINDIA,OB,468.8,476.4
COALINDIA,OB,472.65,481.6
COALINDIA,OB,469.9,479.6
COALINDIA,OB,450.6,470.2
COALINDIA,OB,419.8,441.75
COALINDIA,OB,420.05,441.85
COALINDIA,OB,405.7,415.5
COALINDIA,OB,404.15,413.9
COALINDIA,OB,413.5,424.9
COALINDIA,OB,415.0,425.9
COALINDIA,OB,411.5,417.2
COALINDIA,OB,407.1,417.85
COALINDIA,OB,394.55,404.8
COALINDIA,OB,381.4,386.75
COALINDIA,OB,375.7,382.3
COALINDIA,OB,376.5,384.25
COALINDIA,OB,361.25,370.4
COALINDIA,OB,374.65,383.9
COALINDIA,OB,367.75,377.6
COALINDIA,OB,374.9,380.7
COALINDIA,OB,357.5,370.5
COALINDIA,OB,350.5,365.0
COALINDIA,OB,358.7,365.4
COALINDIA,OB,352.4,371.0
COALINDIA,OB,374.05,386.6
COALINDIA,OB,377.35,383.0
COALINDIA,OB,392.05,398.1
COALINDIA,OB,393.15,402.45
COALINDIA,OB,391.5,401.6
COALINDIA,OB,382.6,396.0
COALINDIA,OB,373.1,382.7
COALINDIA,OB,393.5,399.0
COALINDIA,OB,394.0,401.6
COALINDIA,OB,389.65,404.0
COALINDIA,OB,377.4,387.65
COALINDIA,OB,382.25,394.95
COALINDIA,OB,394.05,399.6
COALINDIA,OB,401.05,407.45
COALINDIA,OB,393.2,406.65
COALINDIA,OB,396.35,404.75
COALINDIA,OB,390.5,400.5
COALINDIA,OB,398.85,404.5
COALINDIA,OB,391.5,402.35
COALINDIA,OB,383.5,391.5
COALINDIA,OB,391.0,395.4
COALINDIA,OB,382.3,385.5
COALINDIA,OB,380.6,384.3
COALINDIA,OB,384.9,388.2
COALINDIA,OB,385.4,389.4
COALINDIA,FVG,485.65,489.45
COALINDIA,FVG,506.95,509.25
COALINDIA,FVG,498.8,502.75
COALINDIA,FVG,497.45,502.55
COALINDIA,FVG,504.85,505.75
COALINDIA,FVG,480.3,483.75
COALINDIA,FVG,413.9,415.7
COALINDIA,FVG,418.0,419.35
COALINDIA,FVG,382.3,382.5
COALINDIA,FVG,388.15,389.5
COALINDIA,FVG,374.0,374.8
COALINDIA,FVG,381.5,382.65
COALINDIA,FVG,377.6,380.4
COALINDIA,FVG,366.5,368.1
COALINDIA,FVG,368.9,379.4
COALINDIA,FVG,383.0,386.45
COALINDIA,FVG,387.05,388.8
COALINDIA,FVG,398.1,405.05
COALINDIA,FVG,382.7,393.5
COALINDIA,FVG,383.25,394.05
COALINDIA,FVG,396.1,396.45
COALINDIA,FVG,395.0,396.05
COALINDIA,FVG,397.8,400.0
DIVISLAB,OB,4889.15,4945.0
DIVISLAB,OB,4900.0,5008.0
DIVISLAB,OB,4815.05,4959.0
DIVISLAB,OB,4816.05,4904.8
DIVISLAB,OB,4623.3,4709.8
DIVISLAB,OB,4828.95,4950.0
DIVISLAB,OB,4875.0,4995.5
DIVISLAB,OB,4990.05,5077.35
DIVISLAB,OB,5023.05,5132.95
DIVISLAB,OB,5436.0,5560.0
DIVISLAB,OB,5364.5,5582.95
DIVISLAB,OB,5292.25,5418.6
DIVISLAB,OB,5362.75,5464.05
DIVISLAB,OB,5376.7,5521.0
DIVISLAB,OB,5920.3,6022.0
DIVISLAB,OB,6020.35,6275.85
DIVISLAB,OB,5692.25,5771.3
DIVISLAB,OB,5678.35,5901.75
DIVISLAB,OB,5723.15,5825.95
DIVISLAB,OB,5902.1,6022.8
DIVISLAB,OB,6194.2,6285.45
DIVISLAB,OB,5904.0,5970.5
DIVISLAB,OB,5819.55,5935.0
DIVISLAB,OB,5780.0,5869.0
DIVISLAB,OB,5739.45,5933.05
DIVISLAB,OB,5870.15,5934.95
DIVISLAB,OB,6060.7,6135.1
DIVISLAB,OB,5654.35,5887.5
DIVISLAB,OB,5768.5,6000.4
DIVISLAB,OB,5871.7,5938.85
DIVISLAB,OB,5755.0,5846.9
DIVISLAB,OB,5351.65,5585.0
DIVISLAB,OB,5548.9,5750.95
DIVISLAB,OB,6098.05,6205.9
DIVISLAB,OB,5862.1,5964.8
DIVISLAB,OB,5766.05,6060.0
DIVISLAB,OB,5793.0,5978.9
DIVISLAB,OB,5684.15,5998.3
DIVISLAB,OB,5364.85,5600.0
DIVISLAB,OB,5486.85,5631.65
DIVISLAB,OB,5604.0,5758.25
DIVISLAB,OB,5739.55,5855.5
DIVISLAB,OB,5767.55,5918.2
DIVISLAB,OB,5521.0,5818.5
DIVISLAB,OB,5384.95,5762.65
DIVISLAB,OB,5596.0,5798.0
DIVISLAB,OB,5891.5,5975.0
DIVISLAB,OB,5964.5,6285.0
DIVISLAB,OB,6015.5,6136.0
DIVISLAB,OB,6096.0,6208.0
DIVISLAB,OB,5920.0,6184.0
DIVISLAB,OB,5878.5,6044.0
DIVISLAB,OB,6433.0,6595.0
DIVISLAB,OB,6457.0,6560.0
DIVISLAB,OB,6603.0,6670.5
DIVISLAB,OB,6514.5,6600.0
DIVISLAB,OB,6505.0,6630.0
DIVISLAB,OB,6611.0,6720.5
DIVISLAB,OB,6490.5,6702.5
DIVISLAB,OB,6480.0,6566.5
DIVISLAB,OB,6555.0,6680.0
DIVISLAB,OB,6853.0,6940.0
DIVISLAB,OB,6911.0,7071.5
DIVISLAB,OB,6830.0,6982.5
DIVISLAB,OB,6734.5,6818.5
DIVISLAB,OB,6579.5,6685.0
DIVISLAB,FVG,4582.7,4771.7
DIVISLAB,FVG,4810.0,4889.15
DIVISLAB,FVG,4689.95,4734.95
DIVISLAB,FVG,4728.85,4869.0
DIVISLAB,FVG,5170.0,5198.0
DIVISLAB,FVG,5194.3,5380.05
DIVISLAB,FVG,5521.0,5642.05
DIVISLAB,FVG,5566.5,5920.3
DIVISLAB,FVG,6022.0,6118.05
DIVISLAB,FVG,5845.1,5858.65
DIVISLAB,FVG,5814.05,5880.1
DIVISLAB,FVG,5960.95,5980.0
DIVISLAB,FVG,6004.5,6020.95
DIVISLAB,FVG,6022.8,6169.55
DIVISLAB,FVG,5934.95,5975.65
DIVISLAB,FVG,5585.0,5601.8
DIVISLAB,FVG,5653.85,5972.7
DIVISLAB,FVG,5955.1,6007.5
DIVISLAB,FVG,5964.8,5984.75
DIVISLAB,FVG,5578.2,5604.0
DIVISLAB,FVG,5695.0,5742.05
DIVISLAB,FVG,5429.6,5605.0
DIVISLAB,FVG,5625.0,5685.0
DIVISLAB,FVG,5798.0,5823.0
DIVISLAB,FVG,6044.0,6055.5
DIVISLAB,FVG,6147.5,6163.5
DIVISLAB,FVG,6259.5,6333.5
DIVISLAB,FVG,6323.0,6433.0
DIVISLAB,FVG,6570.0,6592.5
DIVISLAB,FVG,6560.0,6684.0
DIVISLAB,FVG,6600.0,6608.0
DIVISLAB,FVG,6654.5,6680.0
DIVISLAB,FVG,6697.0,6706.0
DIVISLAB,FVG,6628.0,6666.0
DIVISLAB,FVG,6694.0,6696.0
DRREDDY,OB,1358.65,1387.8
DRREDDY,OB,1347.0,1365.9
DRREDDY,OB,1359.05,1383.05
DRREDDY,OB,1374.65,1406.0
DRREDDY,OB,1351.65,1369.8
DRREDDY,OB,1386.0,1398.0
DRREDDY,OB,1296.5,1322.5
DRREDDY,OB,1316.05,1338.0
DRREDDY,OB,1316.2,1342.4
DRREDDY,OB,1310.75,1339.6
DRREDDY,OB,1321.05,1340.0
DRREDDY,OB,1330.1,1355.0
DRREDDY,OB,1228.8,1273.0
DRREDDY,OB,1201.8,1289.0
DRREDDY,OB,1259.15,1293.0
DRREDDY,OB,1170.2,1219.8
DRREDDY,OB,1198.65,1219.35
DRREDDY,OB,1209.6,1229.1
DRREDDY,OB,1226.7,1243.4
DRREDDY,OB,1243.25,1270.95
DRREDDY,OB,1330.3,1367.0
DRREDDY,OB,1372.1,1392.0
DRREDDY,OB,1355.35,1389.05
DRREDDY,OB,1347.5,1373.05
DRREDDY,OB,1330.2,1354.15
DRREDDY,OB,1297.0,1347.0
DRREDDY,OB,1285.65,1312.95
DRREDDY,OB,1173.5,1192.45
DRREDDY,OB,1200.1,1220.4
DRREDDY,OB,1202.85,1220.4
DRREDDY,OB,1186.25,1230.0
DRREDDY,OB,1127.5,1176.95
DRREDDY,OB,1145.25,1170.75
DRREDDY,OB,1104.55,1132.0
DRREDDY,OB,1092.45,1116.65
DRREDDY,OB,1158.1,1177.7
DRREDDY,OB,1152.65,1179.8
DRREDDY,OB,1140.75,1159.25
DRREDDY,OB,1076.2,1157.45
DRREDDY,OB,1102.25,1139.9
DRREDDY,OB,1159.7,1210.5
DRREDDY,OB,1169.0,1204.4
DRREDDY,OB,1129.4,1175.0
DRREDDY,OB,1142.0,1161.4
DRREDDY,OB,1214.2,1241.8
DRREDDY,OB,1211.4,1229.8
DRREDDY,OB,1237.0,1252.2
DRREDDY,OB,1240.8,1253.4
DRREDDY,OB,1308.6,1329.0
DRREDDY,OB,1302.6,1349.7
DRREDDY,OB,1302.1,1323.0
DRREDDY,OB,1263.7,1280.9
DRREDDY,OB,1245.3,1261.4
DRREDDY,OB,1250.0,1262.0
DRREDDY,OB,1251.1,1270.6
DRREDDY,OB,1236.0,1263.6
DRREDDY,FVG,1365.9,1374.9
DRREDDY,FVG,1387.0,1392.65
DRREDDY,FVG,1369.8,1380.0
DRREDDY,FVG,1384.8,1393.05
DRREDDY,FVG,1279.0,1280.55
DRREDDY,FVG,1229.1,1236.35
DRREDDY,FVG,1270.95,1271.65
DRREDDY,FVG,1281.0,1317.4
DRREDDY,FVG,1360.2,1372.1
DRREDDY,FVG,1192.45,1196.0
DRREDDY,FVG,1129.0,1130.0
DRREDDY,FVG,1110.25,1149.0
DRREDDY,FVG,1154.1,1158.1
DRREDDY,FVG,1103.25,1129.0
DRREDDY,FVG,1139.9,1143.7
DRREDDY,FVG,1167.0,1196.0
DRREDDY,FVG,1234.9,1237.3
DRREDDY,FVG,1253.4,1264.2
DRREDDY,FVG,1266.0,1295.0
DRREDDY,FVG,1303.4,1308.6
DRREDDY,FVG,1329.0,1340.2
DRREDDY,FVG,1323.0,1336.0
DRREDDY,FVG,1280.9,1287.2
DRREDDY,FVG,1297.6,1298.1
EICHERMOT,OB,4879.0,4942.3
EICHERMOT,OB,4931.15,5047.95
EICHERMOT,OB,4691.55,4884.0
EICHERMOT,OB,4548.0,4641.95
EICHERMOT,OB,4716.0,4820.0
EICHERMOT,OB,4780.0,4848.0
EICHERMOT,OB,4865.05,4915.95
EICHERMOT,OB,4880.0,4994.4
EICHERMOT,OB,4856.05,4940.0
EICHERMOT,OB,4702.0,4779.5
EICHERMOT,OB,4845.1,4923.8
EICHERMOT,OB,4855.0,4894.95
EICHERMOT,OB,4650.0,4748.8
EICHERMOT,OB,4690.0,4769.0
EICHERMOT,OB,4521.0,4654.95
EICHERMOT,OB,4653.15,4725.45
EICHERMOT,OB,4508.75,4672.65
EICHERMOT,OB,4791.05,5015.0
EICHERMOT,OB,4755.35,4877.95
EICHERMOT,OB,4536.05,4719.95
EICHERMOT,OB,4863.0,4914.0
EICHERMOT,OB,4867.4,4958.0
EICHERMOT,OB,4693.55,4845.5
EICHERMOT,OB,4751.0,4878.8
EICHERMOT,OB,4795.1,4833.6
EICHERMOT,OB,4726.95,4830.0
EICHERMOT,OB,4720.0,4822.45
EICHERMOT,OB,4810.0,4872.4
EICHERMOT,OB,4925.6,5024.2
EICHERMOT,OB,5034.9,5134.1
EICHERMOT,OB,4960.0,5080.0
EICHERMOT,OB,5090.0,5194.0
EICHERMOT,OB,5140.05,5268.0
EICHERMOT,OB,5330.9,5445.05
EICHERMOT,OB,4686.05,4850.0
EICHERMOT,OB,4684.45,4772.5
EICHERMOT,OB,4755.0,4931.95
EICHERMOT,OB,4788.3,4887.0
EICHERMOT,OB,4970.65,5130.0
EICHERMOT,OB,4965.05,5047.5
EICHERMOT,OB,5054.6,5139.6
EICHERMOT,OB,5390.0,5495.0
EICHERMOT,OB,5311.25,5393.95
EICHERMOT,OB,5230.0,5355.1
EICHERMOT,OB,5182.35,5324.0
EICHERMOT,OB,5517.5,5668.0
EICHERMOT,OB,5411.0,5480.0
EICHERMOT,OB,5339.5,5488.5
EICHERMOT,OB,5392.5,5553.5
EICHERMOT,OB,5360.0,5548.0
EICHERMOT,OB,5385.0,5477.5
EICHERMOT,OB,5314.0,5409.5
EICHERMOT,OB,5319.5,5403.0
EICHERMOT,OB,5284.0,5338.0
EICHERMOT,OB,5302.0,5375.0
EICHERMOT,OB,5311.0,5391.0
EICHERMOT,OB,5495.0,5542.0
EICHERMOT,OB,5567.5,5652.5
EICHERMOT,OB,5613.0,5683.5
EICHERMOT,OB,5620.0,5715.5
EICHERMOT,OB,5648.5,5705.0
EICHERMOT,OB,5520.5,5615.5
EICHERMOT,OB,5433.5,5539.0
EICHERMOT,FVG,4923.45,4931.15
EICHERMOT,FVG,4690.0,4716.95
EICHERMOT,FVG,4641.95,4793.35
EICHERMOT,FVG,4848.0,4867.0
EICHERMOT,FVG,4898.0,4905.6
EICHERMOT,FVG,4779.5,4828.0
EICHERMOT,FVG,4920.0,4953.35
EICHERMOT,FVG,4654.95,4743.0
EICHERMOT,FVG,4672.65,4685.45
EICHERMOT,FVG,4765.0,4850.1
EICHERMOT,FVG,4719.95,4863.0
EICHERMOT,FVG,4958.0,4988.0
EICHERMOT,FVG,4824.35,4832.3
EICHERMOT,FVG,4906.45,5270.75
EICHERMOT,FVG,5025.0,5115.05
EICHERMOT,FVG,5244.0,5406.9
EICHERMOT,FVG,5423.05,5442.0
EICHERMOT,FVG,4772.5,4777.0
EICHERMOT,FVG,4821.0,4855.0
EICHERMOT,FVG,4899.0,4915.55
EICHERMOT,FVG,4887.0,4995.6
EICHERMOT,FVG,5004.0,5073.0
EICHERMOT,FVG,5047.5,5065.7
EICHERMOT,FVG,5139.6,5230.35
EICHERMOT,FVG,5258.95,5312.9
EICHERMOT,FVG,5327.95,5401.2
EICHERMOT,FVG,5167.4,5182.35
EICHERMOT,FVG,5269.0,5290.0
EICHERMOT,FVG,5324.0,5399.0
EICHERMOT,FVG,5409.0,5539.0
EICHERMOT,FVG,5557.0,5576.0
EICHERMOT,FVG,5630.0,5643.5
EICHERMOT,FVG,5715.5,5766.5
EICHERMOT,FVG,5340.5,5392.5
EICHERMOT,FVG,5477.5,5491.0
EICHERMOT,FVG,5338.0,5377.5
EICHERMOT,FVG,5391.0,5405.0
EICHERMOT,FVG,5463.0,5495.0
EICHERMOT,FVG,5542.0,5560.0
EICHERMOT,FVG,5560.0,5567.5
EICHERMOT,FVG,5683.5,5687.0
GRASIM,OB,2771.55,2825.0
GRASIM,OB,2531.1,2633.8
GRASIM,OB,2505.05,2534.5
GRASIM,OB,2557.05,2635.15
GRASIM,OB,2697.05,2747.95
GRASIM,OB,2640.05,2719.0
GRASIM,OB,2675.55,2729.65
GRASIM,OB,2674.05,2744.6
